order_id,order_date,product_id,product_name,sales
MX-2011-165526,22-01-2011,TEC-AC-10003047,"SanDisk Keyboard, USB",109
ES-2011-5497239,22-01-2011,OFF-AR-10001190,"Boston Canvas, Easy-Erase",54
ES-2011-1550182,22-01-2011,TEC-PH-10004827,"Samsung Headset, Cordless",65
CA-2011-110422,22-01-2011,FUR-FU-10001889,Ultra Door Pull Handle,25
TU-2011-9560,22-01-2011,FUR-ADV-10002889,"Advantus Clock, Durable",77
ID-2011-86950,22-01-2011,OFF-FA-10003816,"Stockwell Staples, Metal",6
ES-2011-3906248,22-01-2011,OFF-BI-10004722,"Avery Index Tab, Clear",12
MX-2011-116393,23-01-2011,FUR-BO-10001739,"Dania Classic Bookcase, Mobile",1102
MX-2011-116393,23-01-2011,FUR-CH-10001490,"Novimex Executive Leather Armchair, Red",920
MX-2011-116393,23-01-2011,OFF-SU-10002670,"Stiletto Box Cutter, High Speed",48
MX-2011-116393,23-01-2011,OFF-LA-10001634,"Harbour Creations Color Coded Labels, Laser Printer Compatible",26
MX-2011-116393,23-01-2011,OFF-PA-10001456,"Eaton Memo Slips, 8.5 x 11",24
SA-2011-7370,23-01-2011,OFF-OIC-10001921,"OIC Clamps, Assorted Sizes",34
SA-2011-7370,23-01-2011,OFF-IBI-10002486,"Ibico Index Tab, Clear",9
EN-2011-70,24-01-2011,TEC-CIS-10002344,"Cisco Smart Phone, Full Size",1303
EN-2011-70,24-01-2011,OFF-BRE-10004436,"Breville Stove, Black",561
ES-2011-3060159,24-01-2011,TEC-CO-10004078,"Sharp Fax Machine, Laser",591
IT-2011-2413417,24-01-2011,FUR-CH-10004685,"Harbour Creations Swivel Stool, Set of Two",73
IN-2011-85459,24-01-2011,OFF-EN-10003770,"Kraft Manila Envelope, with clear poly window",420
IN-2011-85459,24-01-2011,FUR-FU-10000702,"Tenex Frame, Black",220
EN-2011-70,24-01-2011,FUR-HON-10000722,"Hon Rocking Chair, Adjustable",133
IT-2011-2413417,24-01-2011,FUR-CH-10003540,"Office Star Bag Chairs, Set of Two",69
IN-2011-85459,24-01-2011,OFF-AR-10000340,"Boston Pens, Water Color",139
IT-2011-2413417,24-01-2011,OFF-PA-10003899,"SanDisk Memo Slips, Multicolor",55
IN-2011-20737,24-01-2011,TEC-AC-10001438,"SanDisk Flash Drive, Programmable",111
IT-2011-2413417,24-01-2011,OFF-FA-10004310,"Advantus Staples, 12 Pack",41
IT-2011-2413417,24-01-2011,OFF-LA-10004007,"Harbour Creations Color Coded Labels, Adjustable",54
CA-2011-102645,24-01-2011,OFF-PA-10001804,Xerox 195,40
IN-2011-10552,24-01-2011,OFF-LA-10004430,"Avery Shipping Labels, Laser Printer Compatible",59
MA-2011-3960,24-01-2011,OFF-AVE-10003558,"Avery Round Labels, Alphabetical",42
ES-2011-5158376,24-01-2011,OFF-AR-10003005,"Boston Markers, Fluorescent",28
IN-2011-64557,24-01-2011,OFF-BI-10002885,"Avery Hole Reinforcements, Recycled",12
CA-2011-146997,24-01-2011,OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",6
TU-2011-8930,24-01-2011,OFF-OIC-10001056,"OIC Clamps, 12 Pack",15
ES-2011-3060159,24-01-2011,OFF-BI-10002986,"Avery Binder Covers, Recycled",11
ES-2011-3104322,25-01-2011,OFF-AR-10001720,"Stanley Canvas, Blue",445
NI-2011-7750,25-01-2011,TEC-PAN-10002454,"Panasonic Phone, Red",148
ES-2011-4880899,25-01-2011,OFF-AR-10001228,"Stanley Markers, Water Color",178
ES-2011-3746760,25-01-2011,OFF-BI-10001192,"Cardinal Binder, Clear",133
ES-2011-3104322,25-01-2011,OFF-AR-10002640,"Boston Pens, Blue",71
SF-2011-2290,25-01-2011,OFF-SAN-10001128,"Sanford Pens, Easy-Erase",45
MX-2011-161508,25-01-2011,OFF-EN-10004525,"GlobeWeis Peel and Seal, Security-Tint",32
IN-2011-53658,25-01-2011,OFF-PA-10000453,"Xerox Cards & Envelopes, 8.5 x 11",98
MX-2011-162936,25-01-2011,OFF-PA-10001091,"Eaton Computer Printout Paper, Recycled",18
ES-2011-3746760,25-01-2011,FUR-FU-10004689,"Advantus Light Bulb, Duo Pack",20
NI-2011-7750,25-01-2011,OFF-BIN-10001385,"Binney & Smith Pens, Fluorescent",4
ID-2011-36011,26-01-2011,FUR-CH-10003950,"Novimex Executive Leather Armchair, Black",334
TU-2011-5460,26-01-2011,FUR-SAF-10004252,"SAFCO Executive Leather Armchair, Adjustable",1113
IT-2011-4233239,26-01-2011,TEC-CO-10001926,"Hewlett Wireless Fax, Laser",570
MO-2011-3300,26-01-2011,TEC-KON-10003211,"Konica Inkjet, White",311
SL-2011-6640,26-01-2011,OFF-KIT-10002678,"KitchenAid Coffee Grinder, Silver",285
ES-2011-4436456,26-01-2011,FUR-BO-10004620,"Safco Stackable Bookrack, Mobile",119
TU-2011-5460,26-01-2011,OFF-SME-10000746,"Smead Lockers, Industrial",318
IR-2011-3890,26-01-2011,TEC-ENE-10004627,"Enermax Router, Erganomic",256
MO-2011-3300,26-01-2011,TEC-HP -10001905,"HP Personal Copier, Laser",124
IN-2011-31496,26-01-2011,OFF-PA-10000070,"Eaton Computer Printout Paper, Recycled",79
IN-2011-76198,26-01-2011,OFF-AR-10002256,"BIC Sketch Pad, Easy-Erase",343
IT-2011-2536577,26-01-2011,OFF-SU-10003072,"Elite Trimmer, Serrated",345
IN-2011-15270,26-01-2011,OFF-ST-10004365,"Fellowes Shelving, Wire Frame",142
TU-2011-5460,26-01-2011,OFF-HAM-10003872,"Hamilton Beach Blender, White",115
IT-2011-2536577,26-01-2011,OFF-ST-10002905,"Rogers Box, Single Width",108
IT-2011-2536577,26-01-2011,OFF-BI-10003277,"Ibico Binder Covers, Durable",136
IT-2011-2536577,26-01-2011,OFF-AR-10000091,"BIC Highlighters, Water Color",88
ES-2011-3940520,26-01-2011,TEC-AC-10004520,"Memorex Flash Drive, Bluetooth",88
ES-2011-3940520,26-01-2011,OFF-BI-10003708,"Avery Binder, Economy",52
ES-2011-3429709,26-01-2011,OFF-LA-10001375,"Smead Removable Labels, 5000 Label Set",32
ES-2011-4436456,26-01-2011,OFF-BI-10001384,"Cardinal Binder, Economy",41
TU-2011-5460,26-01-2011,FUR-NOV-10000222,"Novimex Steel Folding Chair, Adjustable",34
IT-2011-2536577,26-01-2011,OFF-ST-10003931,"Smead Trays, Wire Frame",86
ES-2011-4436456,26-01-2011,OFF-EN-10000476,"Kraft Clasp Envelope, Recycled",12
IT-2011-2536577,26-01-2011,OFF-PA-10001662,"Green Bar Note Cards, Premium",60
MO-2011-3300,26-01-2011,OFF-CAR-10003030,"Cardinal Index Tab, Economy",9
TU-2011-5460,26-01-2011,OFF-XER-10001746,"Xerox Message Books, Premium",16
ES-2011-3940520,26-01-2011,OFF-BI-10002570,"Acco Binder Covers, Clear",13
MO-2011-3300,26-01-2011,OFF-NOV-10004680,"Novimex Shipping Labels, Laser Printer Compatible",11
IT-2011-2536577,26-01-2011,FUR-FU-10002557,"Rubbermaid Stacking Tray, Erganomic",177
TU-2011-5460,26-01-2011,OFF-HON-10001204,"Hon Color Coded Labels, Alphabetical",5
CA-2011-167997,27-01-2011,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",142
MX-2011-160150,27-01-2011,OFF-BI-10002296,"Acco Binder Covers, Economy",115
US-2011-155502,27-01-2011,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",490
US-2011-155502,27-01-2011,TEC-PH-10002103,Jabra SPEAK 410,188
IN-2011-33890,27-01-2011,TEC-MA-10002931,"Okidata Calculator, Durable",367
CT-2011-6350,27-01-2011,OFF-KLE-10004112,"Kleencut Trimmer, Serrated",76
US-2011-155502,27-01-2011,TEC-PH-10004833,Macally Suction Cup Mount,155
EZ-2011-4800,27-01-2011,OFF-FEL-10004117,"Fellowes Trays, Blue",230
MX-2011-160150,27-01-2011,OFF-SU-10003719,"Stiletto Scissors, Steel",31
US-2011-155502,27-01-2011,FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",63
ID-2011-78102,27-01-2011,OFF-EN-10004144,"Cameo Clasp Envelope, Security-Tint",82
MO-2011-1670,27-01-2011,FUR-DEF-10000810,"Deflect-O Stacking Tray, Black",51
MO-2011-1670,27-01-2011,OFF-BOS-10002705,"Boston Highlighters, Fluorescent",20
MO-2011-1670,27-01-2011,OFF-BIN-10004569,"Binney & Smith Highlighters, Blue",17
IN-2011-50704,27-01-2011,OFF-EN-10000328,"Kraft Business Envelopes, Set of 50",40
MX-2011-124555,27-01-2011,OFF-FA-10000455,"Stockwell Thumb Tacks, 12 Pack",35
US-2011-155502,27-01-2011,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",19
CA-2011-167997,27-01-2011,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,11
US-2011-155502,27-01-2011,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",17
MO-2011-1670,27-01-2011,OFF-CAR-10002054,"Cardinal Hole Reinforcements, Economy",5
US-2011-155502,27-01-2011,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,12
IN-2011-63990,28-01-2011,TEC-CO-10002119,"Sharp Fax Machine, Digital",532
US-2011-117163,28-01-2011,FUR-TA-10003469,Balt Split Level Computer Training Table,333
ID-2011-42164,28-01-2011,OFF-EN-10002472,"Cameo Interoffice Envelope, Security-Tint",132
ID-2011-42164,28-01-2011,OFF-SU-10000375,"Kleencut Box Cutter, Steel",90
US-2011-117163,28-01-2011,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,57
US-2011-117163,28-01-2011,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,36
IT-2011-4728742,28-01-2011,OFF-ST-10003835,"Rogers Folders, Single Width",28
US-2011-119053,29-01-2011,FUR-TA-10003887,"Hon Conference Table, Adjustable Height",493
US-2011-156664,29-01-2011,FUR-TA-10004840,"Hon Conference Table, Adjustable Height",369
BN-2011-1530,29-01-2011,OFF-FIS-10004915,"Fiskars Trimmer, Easy Grip",44
CA-2011-100328,29-01-2011,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4
ID-2011-80545,30-01-2011,FUR-CH-10003618,"SAFCO Rocking Chair, Red",162
NI-2011-2370,30-01-2011,TEC-CAN-10000030,"Canon Fax Machine, Laser",191
NI-2011-2370,30-01-2011,OFF-EAT-10002674,"Eaton Memo Slips, Multicolor",18
NI-2011-2370,30-01-2011,TEC-APP-10004469,"Apple Signal Booster, Cordless",42
NI-2011-9200,30-01-2011,OFF-IBI-10001772,"Ibico Index Tab, Clear",5
NI-2011-9200,30-01-2011,OFF-HON-10001204,"Hon Color Coded Labels, Alphabetical",4
NI-2011-2370,30-01-2011,OFF-WIL-10000986,"Wilson Jones Binder Covers, Economy",20
NI-2011-2370,30-01-2011,OFF-AME-10000851,"Ames Mailers, with clear poly window",12
NI-2011-2370,30-01-2011,OFF-AVE-10000543,"Avery Hole Reinforcements, Clear",1
IN-2011-81833,31-01-2011,TEC-PH-10004575,"Motorola Smart Phone, Cordless",2571
IN-2011-81833,31-01-2011,FUR-TA-10002341,"Barricks Computer Table, Fully Assembled",1917
IN-2011-32196,31-01-2011,TEC-MA-10002680,"Konica Inkjet, White",839
CA-2011-134103,31-01-2011,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,230
MO-2011-4320,31-01-2011,FUR-SAU-10004653,"Sauder Classic Bookcase, Traditional",436
MO-2011-4320,31-01-2011,FUR-NOV-10002655,"Novimex Swivel Stool, Adjustable",334
IN-2011-32196,31-01-2011,FUR-CH-10004065,"SAFCO Bag Chairs, Adjustable",374
MX-2011-100762,31-01-2011,OFF-PA-10001004,"Eaton Parchment Paper, 8.5 x 11",35
IN-2011-72334,31-01-2011,OFF-BI-10004181,"Avery 3-Hole Punch, Clear",164
US-2011-120957,31-01-2011,OFF-BI-10003372,"Ibico Binding Machine, Durable",85
MO-2011-4320,31-01-2011,OFF-KLE-10000296,"Kleencut Letter Opener, Steel",95
IN-2011-81833,31-01-2011,OFF-PA-10002976,"Xerox Computer Printout Paper, 8.5 x 11",122
IN-2011-81833,31-01-2011,OFF-LA-10000757,"Harbour Creations Removable Labels, 5000 Label Set",62
IN-2011-81833,31-01-2011,OFF-PA-10003232,"Eaton Parchment Paper, 8.5 x 11",106
IN-2011-18070,31-01-2011,OFF-BI-10000089,"Wilson Jones 3-Hole Punch, Recycled",113
MO-2011-4320,31-01-2011,OFF-ELI-10000044,"Elite Ruler, Serrated",63
MO-2011-4320,31-01-2011,OFF-GLO-10003463,"GlobeWeis Peel and Seal, Security-Tint",24
US-2011-120957,31-01-2011,OFF-AR-10000468,"BIC Pens, Blue",30
IN-2011-81833,31-01-2011,OFF-ST-10001057,"Eldon Folders, Wire Frame",32
CA-2011-134103,31-01-2011,OFF-PA-10001204,Xerox 1972,11
IN-2011-30733,01-02-2011,TEC-CO-10002316,"Brother Personal Copier, Laser",286
CA-2011-115161,01-02-2011,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",291
AO-2011-1390,01-02-2011,OFF-FEL-10001541,"Fellowes Lockers, Wire Frame",206
ID-2011-56493,01-02-2011,OFF-ST-10002161,"Tenex Trays, Single Width",163
IN-2011-36074,01-02-2011,OFF-AP-10001254,"KitchenAid Coffee Grinder, Red",352
US-2011-118892,01-02-2011,OFF-AP-10002317,"Hamilton Beach Refrigerator, Silver",401
IR-2011-6550,01-02-2011,FUR-ADV-10002601,"Advantus Photo Frame, Erganomic",310
ES-2011-5268439,01-02-2011,OFF-AR-10001529,"Binney & Smith Pencil Sharpener, Easy-Erase",140
IN-2011-30733,01-02-2011,OFF-SU-10000484,"Kleencut Ruler, High Speed",41
US-2011-118892,01-02-2011,TEC-AC-10001221,"Memorex Memory Card, USB",82
ES-2011-5460465,01-02-2011,OFF-AR-10000980,"Sanford Pencil Sharpener, Water Color",78
IN-2011-30733,01-02-2011,OFF-BI-10003012,"Wilson Jones Hole Reinforcements, Economy",23
IN-2011-30733,01-02-2011,OFF-LA-10001292,"Smead File Folder Labels, Adjustable",20
ES-2011-5268439,01-02-2011,OFF-EN-10004597,"GlobeWeis Peel and Seal, Set of 50",21
ES-2011-2205486,01-02-2011,OFF-BI-10001249,"Acco Hole Reinforcements, Recycled",21
ES-2011-2205486,01-02-2011,OFF-BI-10001717,"Avery Hole Reinforcements, Durable",12
US-2011-118892,01-02-2011,OFF-BI-10000719,"Wilson Jones Hole Reinforcements, Clear",10
IN-2011-56990,02-02-2011,FUR-BO-10003913,"Safco Stackable Bookrack, Pine",1052
ES-2011-1640672,02-02-2011,TEC-PH-10001432,"Motorola Signal Booster, Cordless",584
IT-2011-1877466,02-02-2011,TEC-CO-10000660,"Hewlett Copy Machine, Color",550
IN-2011-56990,02-02-2011,OFF-ST-10000362,"Eldon File Cart, Blue",381
ES-2011-2511634,02-02-2011,TEC-PH-10000800,"Cisco Smart Phone, Full Size",587
IT-2011-4488946,02-02-2011,TEC-CO-10004042,"Brother Wireless Fax, Laser",379
IN-2011-56990,02-02-2011,FUR-TA-10000665,"Bevis Computer Table, Fully Assembled",692
CA-2011-140795,02-02-2011,TEC-AC-10001432,Enermax Aurora Lite Keyboard,469
ES-2011-3188488,02-02-2011,FUR-BO-10000967,"Ikea Library with Doors, Pine",729
ES-2011-3642330,02-02-2011,TEC-PH-10004614,"Cisco Headset, Full Size",162
ID-2011-60882,02-02-2011,FUR-CH-10003950,"Novimex Executive Leather Armchair, Black",334
IT-2011-4488946,02-02-2011,OFF-ST-10000095,"Fellowes File Cart, Industrial",248
IN-2011-56990,02-02-2011,TEC-MA-10002874,"Epson Receipt Printer, Wireless",468
ES-2011-3188488,02-02-2011,FUR-CH-10000488,"SAFCO Steel Folding Chair, Black",266
ES-2011-1640672,02-02-2011,TEC-CO-10003534,"HP Fax and Copier, Digital",86
ID-2011-60882,02-02-2011,OFF-AR-10003554,"Stanley Canvas, Blue",105
IT-2011-1877466,02-02-2011,TEC-MA-10003198,"Konica Phone, White",89
IT-2011-1877466,02-02-2011,OFF-PA-10003899,"SanDisk Memo Slips, Multicolor",46
IT-2011-1877466,02-02-2011,TEC-AC-10001564,"Logitech Numeric Keypad, Erganomic",44
ES-2011-2734651,02-02-2011,OFF-AR-10003247,"Boston Highlighters, Water Color",44
ES-2011-3188488,02-02-2011,OFF-AR-10001461,"BIC Canvas, Water Color",57
ES-2011-3188488,02-02-2011,OFF-AR-10000584,"Sanford Pencil Sharpener, Water Color",116
ES-2011-2511634,02-02-2011,OFF-SU-10001657,"Acme Box Cutter, High Speed",38
IN-2011-56990,02-02-2011,OFF-AR-10000387,"Sanford Highlighters, Water Color",95
ES-2011-1640672,02-02-2011,OFF-PA-10000908,"Xerox Note Cards, Premium",13
ID-2011-60882,02-02-2011,OFF-LA-10000950,"Avery Color Coded Labels, 5000 Label Set",44
IN-2011-35857,02-02-2011,FUR-FU-10001507,"Rubbermaid Light Bulb, Duo Pack",34
IT-2011-5645183,03-02-2011,OFF-AR-10003377,"Boston Pencil Sharpener, Easy-Erase",91
CA-2011-123400,03-02-2011,TEC-PH-10002890,AT&T 17929 Lendline Telephone,181
NI-2011-7970,03-02-2011,TEC-ENE-10002254,"Enermax Keyboard, Programmable",25
IN-2011-35654,03-02-2011,OFF-FA-10002011,"OIC Push Pins, Bulk Pack",30
CA-2011-123400,03-02-2011,OFF-BI-10000666,Surelock Post Binders,18
AO-2011-1710,03-02-2011,OFF-WIL-10001889,"Wilson Jones Hole Reinforcements, Economy",9
CA-2011-139857,03-02-2011,OFF-FA-10001843,Staples,12
IN-2011-80167,04-02-2011,TEC-AC-10000212,"SanDisk Memory Card, Erganomic",441
IN-2011-80167,04-02-2011,OFF-AP-10003524,"Breville Blender, Black",884
SF-2011-2090,04-02-2011,TEC-EPS-10002212,"Epson Receipt Printer, White",115
ES-2011-3354251,04-02-2011,OFF-ST-10003414,"Tenex Shelving, Industrial",149
CA-2011-111059,04-02-2011,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,84
SF-2011-2090,04-02-2011,OFF-WIL-10002772,"Wilson Jones 3-Hole Punch, Durable",59
ES-2011-1374122,04-02-2011,OFF-AR-10000491,"Binney & Smith Pens, Water Color",30
ES-2011-1374122,04-02-2011,OFF-LA-10003390,"Harbour Creations File Folder Labels, 5000 Label Set",27
CA-2011-111059,04-02-2011,OFF-BI-10002827,Avery Durable Poly Binders,13
SF-2011-2090,04-02-2011,FUR-ADV-10000847,"Advantus Stacking Tray, Black",53
NI-2011-8350,04-02-2011,OFF-SAN-10001128,"Sanford Pens, Easy-Erase",7
SF-2011-2090,04-02-2011,OFF-AVE-10004512,"Avery Hole Reinforcements, Economy",4
TU-2011-7850,05-02-2011,FUR-HAR-10002223,"Harbour Creations Chairmat, Set of Two",59
CA-2011-104808,05-02-2011,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17
CA-2011-107181,05-02-2011,OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",34
CA-2011-107181,05-02-2011,OFF-BI-10004230,GBC Recycled Grain Textured Covers,83
TU-2011-7850,05-02-2011,OFF-SME-10004247,"Smead Shelving, Single Width",20
TU-2011-7850,05-02-2011,FUR-ADV-10003326,"Advantus Light Bulb, Black",8
TU-2011-6800,06-02-2011,OFF-SME-10002467,"Smead Round Labels, Alphabetical",3
CA-2011-131905,07-02-2011,TEC-PH-10001615,AT&T CL82213,145
IN-2011-67021,07-02-2011,OFF-ST-10004871,"Rogers Trays, Blue",185
CA-2011-131905,07-02-2011,TEC-PH-10003645,Aastra 57i VoIP phone,162
IN-2011-33351,07-02-2011,OFF-AP-10003491,"Hoover Coffee Grinder, Silver",278
IN-2011-40512,07-02-2011,TEC-PH-10002443,"Cisco Signal Booster, with Caller ID",252
ES-2011-2367994,07-02-2011,TEC-MA-10003986,"Konica Receipt Printer, Wireless",208
ES-2011-2367994,07-02-2011,OFF-AR-10001607,"Stanley Pencil Sharpener, Water Color",112
ES-2011-2367994,07-02-2011,OFF-BI-10000368,"Avery Binder Covers, Durable",50
IN-2011-33351,07-02-2011,OFF-LA-10001672,"Avery Legal Exhibit Labels, Alphabetical",67
ID-2011-85396,07-02-2011,TEC-CO-10003561,"Sharp Copy Machine, Color",285
ES-2011-2857462,07-02-2011,OFF-LA-10003969,"Novimex Legal Exhibit Labels, Laser Printer Compatible",31
CA-2011-131905,07-02-2011,OFF-LA-10002787,Avery 480,15
CA-2011-108182,07-02-2011,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",9
US-2011-169390,08-02-2011,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,65
ES-2011-5045844,08-02-2011,OFF-BI-10000815,"Ibico 3-Hole Punch, Durable",160
CA-2011-107755,08-02-2011,TEC-AC-10000710,Maxell DVD-RAM Discs,115
ES-2011-2608306,08-02-2011,OFF-FA-10000659,"Stockwell Clamps, 12 Pack",110
EG-2011-3900,08-02-2011,OFF-BIN-10004729,"Binney & Smith Sketch Pad, Water Color",50
MX-2011-119977,08-02-2011,OFF-ST-10002466,"Smead Box, Blue",50
IN-2011-36494,08-02-2011,FUR-FU-10000482,"Eldon Photo Frame, Duo Pack",58
IZ-2011-9890,08-02-2011,OFF-ACC-10000233,"Acco Binder, Economy",30
IN-2011-36494,08-02-2011,OFF-SU-10003559,"Kleencut Ruler, Steel",39
EG-2011-3900,08-02-2011,FUR-SAF-10002314,"SAFCO Swivel Stool, Black",331
MX-2011-137064,09-02-2011,FUR-CH-10004095,"SAFCO Executive Leather Armchair, Adjustable",619
MX-2011-116218,09-02-2011,TEC-CO-10003142,"Hewlett Fax and Copier, Laser",513
MX-2011-117709,09-02-2011,TEC-PH-10001264,"Cisco Signal Booster, VoIP",405
ES-2011-4342226,09-02-2011,OFF-AR-10001898,"Binney & Smith Pencil Sharpener, Fluorescent",133
MX-2011-116218,09-02-2011,FUR-TA-10002982,"Lesro Coffee Table, Adjustable Height",407
MX-2011-137064,09-02-2011,OFF-AP-10001682,"Hamilton Beach Blender, Black",423
IT-2011-3659171,09-02-2011,FUR-CH-10004355,"Harbour Creations Rocking Chair, Set of Two",269
ES-2011-5389664,09-02-2011,FUR-FU-10004527,"Advantus Frame, Duo Pack",267
ES-2011-4342226,09-02-2011,OFF-BI-10002799,"Cardinal Binder Covers, Clear",80
ES-2011-2722980,09-02-2011,FUR-BO-10001537,"Ikea Corner Shelving, Metal",368
ES-2011-5389664,09-02-2011,OFF-ST-10002263,"Rogers Trays, Wire Frame",91
ID-2011-61876,09-02-2011,OFF-ST-10003306,"Eldon File Cart, Single Width",257
ID-2011-61876,09-02-2011,FUR-TA-10004050,"Lesro Coffee Table, Fully Assembled",203
ID-2011-55975,09-02-2011,FUR-FU-10002223,"Deflect-O Stacking Tray, Durable",137
ES-2011-5389664,09-02-2011,OFF-EN-10001993,"GlobeWeis Manila Envelope, Set of 50",55
ES-2011-2722980,09-02-2011,OFF-AR-10000110,"Binney & Smith Sketch Pad, Blue",93
ES-2011-2722980,09-02-2011,OFF-BI-10002570,"Cardinal 3-Hole Punch, Clear",85
ES-2011-2722980,09-02-2011,OFF-ST-10001142,"Smead Folders, Wire Frame",60
ES-2011-2722980,09-02-2011,OFF-FA-10003836,"Stockwell Rubber Bands, 12 Pack",48
CA-2011-125759,09-02-2011,FUR-FU-10002111,"Master Caster Door Stop, Large Brown",15
ID-2011-61876,09-02-2011,TEC-MA-10000684,"Okidata Calculator, White",25
ID-2011-61876,09-02-2011,OFF-BI-10002632,"Acco Binding Machine, Recycled",26
ID-2011-64599,10-02-2011,TEC-PH-10000303,"Samsung Smart Phone, VoIP",6999
SF-2011-8180,10-02-2011,TEC-CIS-10002544,"Cisco Headset, Full Size",718
ES-2011-4632225,10-02-2011,FUR-BO-10001039,"Dania Classic Bookcase, Traditional",822
IT-2011-1181278,10-02-2011,OFF-ST-10001554,"Tenex File Cart, Industrial",215
IN-2011-61050,10-02-2011,FUR-CH-10003354,"Novimex Bag Chairs, Black",305
ES-2011-3818297,10-02-2011,FUR-BO-10003968,"Sauder Library with Doors, Mobile",780
ES-2011-4744800,10-02-2011,TEC-MA-10003101,"Panasonic Receipt Printer, Wireless",206
MX-2011-135552,10-02-2011,OFF-AP-10001941,"KitchenAid Blender, White",133
ID-2011-64599,10-02-2011,OFF-SU-10001407,"Fiskars Trimmer, Easy Grip",307
SF-2011-8180,10-02-2011,OFF-CAR-10004408,"Cardinal 3-Hole Punch, Economy",115
ES-2011-3609014,10-02-2011,OFF-AR-10000079,"Stanley Pencil Sharpener, Fluorescent",124
ID-2011-64599,10-02-2011,FUR-FU-10003198,"Rubbermaid Photo Frame, Erganomic",201
MD-2011-8270,10-02-2011,OFF-SME-10003530,"Smead Lockers, Wire Frame",197
MX-2011-135552,10-02-2011,OFF-EN-10003898,"Ames Peel and Seal, Set of 50",87
IT-2011-1181278,10-02-2011,OFF-BI-10000894,"Avery Binder Covers, Clear",26
